timestamp_utc,cycle_index,step_index,commanded_heater_temp_C,step_duration_ms,gas_resistance_ohm,sensor_temperature_C,sensor_humidity_RH,pressure_Pa,backend,i2c_addr,sample_name,specimen_id,storage,notes,profile_name,profile_hash
2025-10-10T16:19:55.004002+00:00,2,1,180,150,55.56667380862766,25.1,40.0,101365.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:55.004002+00:00,2,2,220,150,45.463642207058996,25.233333333333334,40.18181818181818,101285.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:55.004002+00:00,2,3,260,150,38.469235713665306,25.366666666666667,40.36363636363637,101205.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:55.004002+00:00,2,4,300,150,33.3400042851766,25.5,40.54545454545455,101125.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:55.004002+00:00,2,5,340,150,29.417650839861704,25.633333333333333,40.72727272727273,101045.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:56.004793+00:00,3,1,180,150,58.346649673249985,25.1,40.0,101365.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:56.004793+00:00,3,2,220,150,47.73816791447726,25.233333333333334,40.18181818181818,101285.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:56.004793+00:00,3,3,260,150,40.393834389173065,25.366666666666667,40.36363636363637,101205.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:56.004793+00:00,3,4,300,150,35.00798980394999,25.5,40.54545454545455,101125.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:56.004793+00:00,3,5,340,150,30.889402768191168,25.633333333333333,40.72727272727273,101045.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:57.005388+00:00,4,1,180,150,61.12607849968805,25.1,40.0,101365.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:57.005388+00:00,4,2,220,150,50.01224604519931,25.233333333333334,40.18181818181818,101285.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:57.005388+00:00,4,3,260,150,42.318054345937874,25.366666666666667,40.36363636363637,101205.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:57.005388+00:00,4,4,300,150,36.67564709981283,25.5,40.54545454545455,101125.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:57.005388+00:00,4,5,340,150,32.36086508807014,25.633333333333333,40.72727272727273,101045.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:58.005943+00:00,5,1,180,150,63.90539871321784,25.1,40.0,101365.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:58.005943+00:00,5,2,220,150,52.2862353108146,25.233333333333334,40.18181818181818,101285.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:58.005943+00:00,5,3,260,150,44.24219910915081,25.366666666666667,40.36363636363637,101205.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:58.005943+00:00,5,4,300,150,38.34323922793071,25.5,40.54545454545455,101125.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:58.005943+00:00,5,5,340,150,33.83226990699768,25.633333333333333,40.72727272727273,101045.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:59.006522+00:00,6,1,180,150,66.6847844918569,25.1,40.0,101365.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:59.006522+00:00,6,2,220,150,54.560278220610186,25.233333333333334,40.18181818181818,101285.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:59.006522+00:00,6,3,260,150,46.16638926359324,25.366666666666667,40.36363636363637,101205.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:59.006522+00:00,6,4,300,150,40.01087069511414,25.5,40.54545454545455,101125.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:19:59.006522+00:00,6,5,340,150,35.30370943686542,25.633333333333333,40.72727272727273,101045.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:00.007075+00:00,7,1,180,150,55.575209856033325,25.1,40.0,101365.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:00.007075+00:00,7,2,220,150,45.470626245845445,25.233333333333334,40.18181818181818,101285.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:00.007075+00:00,7,3,260,150,38.475145284946144,25.366666666666667,40.36363636363637,101205.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:00.007075+00:00,7,4,300,150,33.345125913619995,25.5,40.54545454545455,101125.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:00.007075+00:00,7,5,340,150,29.422169923782345,25.633333333333333,40.72727272727273,101045.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:01.007835+00:00,8,1,180,150,58.355097638236145,25.1,40.0,101365.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:01.007835+00:00,8,2,220,150,47.745079885829576,25.233333333333334,40.18181818181818,101285.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:01.007835+00:00,8,3,260,150,40.39968298031733,25.366666666666667,40.36363636363637,101205.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:01.007835+00:00,8,4,300,150,35.01305858294169,25.5,40.54545454545455,101125.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:01.007835+00:00,8,5,340,150,30.893875220242663,25.633333333333333,40.72727272727273,101045.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:02.008187+00:00,9,1,180,150,61.13385558128357,25.1,40.0,101365.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:02.008187+00:00,9,2,220,150,50.01860911195928,25.233333333333334,40.18181818181818,101285.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:02.008187+00:00,9,3,260,150,42.32343847935016,25.366666666666667,40.36363636363637,101205.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:02.008187+00:00,9,4,300,150,36.68031334877014,25.5,40.54545454545455,101125.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:02.008187+00:00,9,5,340,150,32.36498236656189,25.633333333333333,40.72727272727273,101045.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:03.008698+00:00,10,1,180,150,63.91305062505934,25.1,40.0,101365.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:03.008698+00:00,10,2,220,150,52.29249596595764,25.233333333333334,40.18181818181818,101285.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:03.008698+00:00,10,3,260,150,44.247496586579544,25.366666666666667,40.36363636363637,101205.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:03.008698+00:00,10,4,300,150,38.347830375035606,25.5,40.54545454545455,101125.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:03.008698+00:00,10,5,340,150,33.83632091914906,25.633333333333333,40.72727272727273,101045.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:04.009236+00:00,11,1,180,150,66.69232447942099,25.1,40.0,101365.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:04.009236+00:00,11,2,220,150,54.56644730134444,25.233333333333334,40.18181818181818,101285.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:04.009236+00:00,11,3,260,150,46.17160925498376,25.366666666666667,40.36363636363637,101205.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:04.009236+00:00,11,4,300,150,40.015394687652595,25.5,40.54545454545455,101125.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:04.009236+00:00,11,5,340,150,35.30770119498758,25.633333333333333,40.72727272727273,101045.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:05.009960+00:00,12,1,180,150,55.58322336938646,25.1,40.0,101365.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:05.009960+00:00,12,2,220,150,45.47718275677074,25.233333333333334,40.18181818181818,101285.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:05.009960+00:00,12,3,260,150,38.48069310188293,25.366666666666667,40.36363636363637,101205.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:05.009960+00:00,12,4,300,150,33.349934021631874,25.5,40.54545454545455,101125.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:05.009960+00:00,12,5,340,150,29.42641237202812,25.633333333333333,40.72727272727273,101045.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:06.010457+00:00,13,1,180,150,58.362382650375366,25.1,40.0,101365.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:06.010457+00:00,13,2,220,150,47.751040350307115,25.233333333333334,40.18181818181818,101285.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:06.010457+00:00,13,3,260,150,40.404726450259865,25.366666666666667,40.36363636363637,101205.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:06.010457+00:00,13,4,300,150,35.01742959022522,25.5,40.54545454545455,101125.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:06.010457+00:00,13,5,340,150,30.89773199137519,25.633333333333333,40.72727272727273,101045.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:07.010861+00:00,14,1,180,150,61.14128298229641,25.1,40.0,101365.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:07.010861+00:00,14,2,220,150,50.02468607642434,25.233333333333334,40.18181818181818,101285.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:07.010861+00:00,14,3,260,150,42.32858052620521,25.366666666666667,40.36363636363637,101205.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:07.010861+00:00,14,4,300,150,36.684769789377846,25.5,40.54545454545455,101125.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:07.010861+00:00,14,5,340,150,32.368914520039276,25.633333333333333,40.72727272727273,101045.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:08.011478+00:00,15,1,180,150,63.92077273792691,25.1,40.0,101365.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:08.011478+00:00,15,2,220,150,52.29881405830383,25.233333333333334,40.18181818181818,101285.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:08.011478+00:00,15,3,260,150,44.25284266471863,25.366666666666667,40.36363636363637,101205.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:08.011478+00:00,15,4,300,150,38.35246364275615,25.5,40.54545454545455,101125.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:08.011478+00:00,15,5,340,150,33.840409096549536,25.633333333333333,40.72727272727273,101045.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:09.012247+00:00,16,1,180,150,66.70068833563063,25.1,40.0,101365.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:09.012247+00:00,16,2,220,150,54.573290456425056,25.233333333333334,40.18181818181818,101285.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:09.012247+00:00,16,3,260,150,46.177399616975045,25.366666666666667,40.36363636363637,101205.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:09.012247+00:00,16,4,300,150,40.02041300137838,25.5,40.54545454545455,101125.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:09.012247+00:00,16,5,340,150,35.31212911886327,25.633333333333333,40.72727272727273,101045.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:10.012792+00:00,17,1,180,150,55.591090520222984,25.1,40.0,101365.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:10.012792+00:00,17,2,220,150,45.48361951654607,25.233333333333334,40.18181818181818,101285.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:10.012792+00:00,17,3,260,150,38.4861395909236,25.366666666666667,40.36363636363637,101205.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:10.012792+00:00,17,4,300,150,33.35465431213379,25.5,40.54545454545455,101125.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:10.012792+00:00,17,5,340,150,29.430577334235693,25.633333333333333,40.72727272727273,101045.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:11.013099+00:00,18,1,180,150,58.36971998214722,25.1,40.0,101365.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:11.013099+00:00,18,2,220,150,47.75704362175681,25.233333333333334,40.18181818181818,101285.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:11.013099+00:00,18,3,260,150,40.409806141486534,25.366666666666667,40.36363636363637,101205.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:11.013099+00:00,18,4,300,150,35.02183198928833,25.5,40.54545454545455,101125.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:11.013099+00:00,18,5,340,150,30.901616461136758,25.633333333333333,40.72727272727273,101045.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:12.013792+00:00,19,1,180,150,61.14942431449891,25.1,40.0,101365.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:12.013792+00:00,19,2,220,150,50.031347166408196,25.233333333333334,40.18181818181818,101285.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:12.013792+00:00,19,3,260,150,42.334216833114624,25.366666666666667,40.36363636363637,101205.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:12.013792+00:00,19,4,300,150,36.68965458869935,25.5,40.54545454545455,101125.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:12.014301+00:00,19,5,340,150,32.37322463708765,25.633333333333333,40.72727272727273,101045.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:13.014015+00:00,20,1,180,150,63.927820656034676,25.1,40.0,101365.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:13.014015+00:00,20,2,220,150,52.304580536755644,25.233333333333334,40.18181818181818,101285.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:13.014015+00:00,20,3,260,150,44.25772199263939,25.366666666666667,40.36363636363637,101205.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:13.014015+00:00,20,4,300,150,38.35669239362081,25.5,40.54545454545455,101125.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
2025-10-10T16:20:13.014015+00:00,20,5,340,150,33.844140347312475,25.633333333333333,40.72727272727273,101045.0,bme68x_i2c,0x76,Natural Air,NA1,other,Open Air trial run,Meat Freshness Sweep v1,163a995b5a23e2c5af5de02cf9d46eba16c0a61d
