timestamp_utc,cycle_index,step_index,commanded_heater_temp_C,step_duration_ms,gas_resistance_ohm,sensor_temperature_C,sensor_humidity_RH,pressure_Pa,backend,i2c_addr,sample_name,specimen_id,storage,notes,profile_name,profile_hash
2025-10-11T15:56:31.462865+00:00,4,3,260,150,31113.27,24.68,48.37,101709.49,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:31.729599+00:00,4,4,300,150,22191.4,24.71,48.36,101709.5,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:31.995349+00:00,4,5,340,150,15916.44,24.78,48.35,101708.81,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:32.262853+00:00,5,1,180,150,86428.09,24.85,48.33,101711.23,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:32.527545+00:00,5,2,220,150,49805.45,24.72,48.3,101711.8,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:32.781513+00:00,5,3,260,150,33040.79,24.7,48.31,101707.49,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:33.047607+00:00,5,4,300,150,23992.5,24.76,48.31,101696.34,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:33.312840+00:00,5,5,340,150,16886.54,24.85,48.27,101710.42,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:33.577843+00:00,6,1,180,150,94744.63,24.89,48.25,101707.98,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:33.840238+00:00,6,2,220,150,52534.38,24.77,48.21,101711.18,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:34.105625+00:00,6,3,260,150,34763.71,24.74,48.22,101706.17,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:34.358206+00:00,6,4,300,150,25078.37,24.78,48.21,101707.96,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:34.621781+00:00,6,5,340,150,17832.27,24.85,48.2,101696.33,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:34.886464+00:00,7,1,180,150,101085.88,24.95,48.15,101707.53,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:35.151824+00:00,7,2,220,150,55579.68,24.8,48.11,101711.45,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:35.414165+00:00,7,3,260,150,36425.73,24.76,48.1,101706.98,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:35.682712+00:00,7,4,300,150,26299.57,24.8,48.11,101705.9,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:35.948875+00:00,7,5,340,150,18465.09,24.86,48.09,101711.0,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:36.214008+00:00,8,1,180,150,106246.11,24.92,48.05,101709.92,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:36.468295+00:00,8,2,220,150,57879.27,24.79,48.03,101710.34,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:36.732628+00:00,8,3,260,150,37982.2,24.78,48.04,101697.4,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:36.996454+00:00,8,4,300,150,27274.66,24.85,48.04,101708.0,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:37.259284+00:00,8,5,340,150,19388.06,24.9,48.02,101708.04,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:37.514458+00:00,9,1,180,150,111814.8,24.96,47.99,101707.16,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:37.779639+00:00,9,2,220,150,60721.06,24.84,47.96,101701.26,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:38.045741+00:00,9,3,260,150,39239.73,24.83,47.96,101707.66,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:38.308443+00:00,9,4,300,150,28119.51,24.85,47.96,101708.18,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:38.573176+00:00,9,5,340,150,20081.58,24.91,47.94,101706.98,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:38.826487+00:00,10,1,180,150,117755.29,24.99,47.91,101710.19,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:39.090986+00:00,10,2,220,150,63429.14,24.86,47.89,101699.25,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:39.345251+00:00,10,3,260,150,40660.74,24.86,47.89,101709.02,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:39.611794+00:00,10,4,300,150,29257.14,24.89,47.89,101696.81,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:39.865611+00:00,10,5,340,150,20765.74,24.98,47.87,101710.16,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:40.132197+00:00,11,1,180,150,123017.78,25.02,47.85,101700.76,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:40.385475+00:00,11,2,220,150,65422.95,24.91,47.81,101713.26,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:40.652246+00:00,11,3,260,150,42063.75,24.87,47.82,101696.91,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:40.915845+00:00,11,4,300,150,30103.48,24.93,47.82,101711.84,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:41.181658+00:00,11,5,340,150,21411.84,24.97,47.81,101708.02,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:41.445853+00:00,12,1,180,150,126108.38,25.04,47.77,101711.28,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:41.709781+00:00,12,2,220,150,67226.89,24.9,47.76,101710.51,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:41.975176+00:00,12,3,260,150,42609.86,24.88,47.77,101706.63,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:42.237388+00:00,12,4,300,150,30644.0,24.92,47.77,101708.28,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:42.489636+00:00,12,5,340,150,21962.94,24.98,47.77,101706.65,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:42.752161+00:00,13,1,180,150,132780.08,25.06,47.75,101697.02,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:43.017613+00:00,13,2,220,150,69357.9,24.97,47.71,101710.6,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:43.284987+00:00,13,3,260,150,44016.51,24.91,47.71,101707.88,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:43.547357+00:00,13,4,300,150,31341.82,24.94,47.71,101710.34,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:43.813144+00:00,13,5,340,150,22614.84,25.0,47.71,101707.15,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:44.079235+00:00,14,1,180,150,134878.81,25.07,47.68,101711.12,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:44.345219+00:00,14,2,220,150,70329.67,24.93,47.66,101710.04,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:44.608576+00:00,14,3,260,150,44755.25,24.9,47.67,101706.62,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:44.874192+00:00,14,4,300,150,31976.02,24.95,47.67,101706.48,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:45.139022+00:00,14,5,340,150,23005.03,25.02,47.66,101709.79,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:45.404911+00:00,15,1,180,150,138715.8,25.08,47.64,101709.27,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:45.670381+00:00,15,2,220,150,72173.66,24.95,47.61,101712.69,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:45.937181+00:00,15,3,260,150,45519.2,24.92,47.62,101706.45,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:46.203891+00:00,15,4,300,150,32512.06,24.96,47.63,101709.98,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:46.470123+00:00,15,5,340,150,23938.66,25.02,47.61,101711.35,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:46.723556+00:00,16,1,180,150,142064.38,25.08,47.59,101712.57,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:46.991381+00:00,16,2,220,150,73796.48,24.97,47.57,101700.42,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:47.258703+00:00,16,3,260,150,46460.98,24.97,47.56,101711.92,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:47.525981+00:00,16,4,300,150,33195.02,24.98,47.57,101710.88,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:47.789588+00:00,16,5,340,150,24432.14,25.04,47.56,101712.6,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:48.056241+00:00,17,1,180,150,146704.88,25.1,47.54,101708.41,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:48.319528+00:00,17,2,220,150,75029.3,24.98,47.51,101712.53,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:48.586300+00:00,17,3,260,150,48066.09,24.95,47.52,101705.62,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:48.839564+00:00,17,4,300,150,33719.7,25.0,47.53,101709.96,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:49.101916+00:00,17,5,340,150,24975.61,25.07,47.52,101699.05,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:49.368576+00:00,18,1,180,150,150721.22,25.18,47.49,101709.3,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:49.632318+00:00,18,2,220,150,76646.7,25.02,47.45,101715.43,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:49.897866+00:00,18,3,260,150,48780.49,24.98,47.47,101706.84,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:50.165250+00:00,18,4,300,150,34316.36,25.02,47.46,101710.12,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:50.431580+00:00,18,5,340,150,25346.54,25.08,47.45,101714.08,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:50.693546+00:00,19,1,180,150,152608.05,25.14,47.43,101711.23,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:50.956570+00:00,19,2,220,150,77906.27,25.02,47.4,101710.63,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:51.223312+00:00,19,3,260,150,49631.64,25.0,47.4,101707.65,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:51.488100+00:00,19,4,300,150,34792.06,25.04,47.4,101712.03,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:51.753518+00:00,19,5,340,150,25775.27,25.09,47.38,101710.87,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:52.018275+00:00,20,1,180,150,156240.47,25.16,47.35,101711.36,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:52.282612+00:00,20,2,220,150,79207.92,25.03,47.32,101711.5,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:52.549543+00:00,20,3,260,150,50393.7,25.0,47.32,101710.12,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:52.816375+00:00,20,4,300,150,35135.88,25.04,47.31,101712.43,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:53.080096+00:00,20,5,340,150,26154.47,25.09,47.3,101711.95,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:53.347503+00:00,21,1,180,150,158710.48,25.16,47.26,101709.89,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:53.609308+00:00,21,2,220,150,80100.12,25.03,47.24,101713.08,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:53.874547+00:00,21,3,260,150,50935.14,25.0,47.24,101705.74,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:54.138997+00:00,21,4,300,150,35784.18,25.06,47.22,101710.62,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:54.403089+00:00,21,5,340,150,26495.55,25.11,47.22,101709.2,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:54.670015+00:00,22,1,180,150,161871.64,25.19,47.2,101711.41,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:54.933348+00:00,22,2,220,150,81399.05,25.05,47.17,101711.98,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:55.198372+00:00,22,3,260,150,51581.7,25.02,47.18,101707.22,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:55.465331+00:00,22,4,300,150,36178.63,25.07,47.19,101710.88,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:55.732732+00:00,22,5,340,150,26913.37,25.13,47.18,101714.4,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:55.994470+00:00,23,1,180,150,164207.83,25.19,47.17,101715.37,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:56.259866+00:00,23,2,220,150,82821.09,25.06,47.15,101709.59,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:56.523544+00:00,23,3,260,150,52085.45,25.05,47.17,101712.56,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:56.786561+00:00,23,4,300,150,36644.72,25.08,47.17,101708.26,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:57.052866+00:00,23,5,340,150,27309.58,25.15,47.17,101711.07,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:57.316110+00:00,24,1,180,150,167429.69,25.22,47.15,101714.07,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:57.569247+00:00,24,2,220,150,83797.05,25.08,47.13,101711.08,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:57.832801+00:00,24,3,260,150,53222.45,25.07,47.15,101699.64,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
2025-10-11T15:56:58.097751+00:00,24,4,300,150,37090.7,25.14,47.15,101711.98,coines,0x76,1,1,refrigerated,1,Meat Freshness Sweep v1 coins,b75b0164c1ebab0358a6df348d2a8f08c0e99d29
